id,transport_type,name,lat,lon,operator,network,route_ref,shelter,bench,wheelchair,tactile_paving,covered,lit,departures_board,capacity,fee,payment,level,line,railway,amenity,rental,elevator,escalator,steps,entrance,accessibility_score,accessibility_level,accessibility_factors
"bus_('node', 6853095975)",bus,Parque Campismo Angeiras,41.266998,-8.7203561,Maré de Matosinhos,Andante,,yes,yes,,,,,no,,,,,,,,,,,,,73,Boa,acessibilidade não especificada; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
"bus_('node', 6853095976)",bus,Nossa Sra. de Fátima,41.2658156,-8.7237651,Maré de Matosinhos,Andante,,yes,yes,,,,,no,,,,,,,,,,,,,73,Boa,acessibilidade não especificada; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
"bus_('node', 6853095977)",bus,Angeiras (mercado),41.26451,-8.7260591,Maré de Matosinhos,Andante,,yes,yes,,no,,yes,no,,,,,,,,,,,,,73,Boa,acessibilidade não especificada; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
"bus_('node', 6853095978)",bus,Bairro dos Pescadores,41.261073,-8.7242551,Maré de Matosinhos,Andante,,no,no,,no,,yes,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 6853095979)",bus,Praia do Funtão,41.257309,-8.7231226,Maré de Matosinhos,Andante,,no,no,,no,,yes,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 6853095980)",bus,Padre Amaro,41.248859,-8.7189578,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 6853095981)",bus,Padre M. Teixeira de Melo,41.2462558,-8.7197339,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 6853095982)",bus,Agudela 2,41.2419664,-8.7225425,Maré de Matosinhos,Andante,,no,no,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 6894127529)",bus,RUL3,41.1814461,-8.6529184,,,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 6894127530)",bus,SETB,41.182787,-8.6532069,,,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 6919456054)",bus,Tv. Henrique Bravo,41.1955243,-8.6013613,STCP,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 6919471582)",bus,Leonardo Coimbra,41.1991952,-8.599802,STCP,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 6919471583)",bus,Tv. Henrique Bravo,41.1959148,-8.6011037,STCP,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 6919471584)",bus,Laranjeiras,41.1953419,-8.6048718,STCP,Andante,,yes,yes,,no,,,,,,,,,,,,,,,,73,Boa,acessibilidade não especificada; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
"bus_('node', 6919471785)",bus,Moalde,41.1906013,-8.6063678,STCP,Andante,,yes,yes,,no,,,,,,,,,,,,,,,,73,Boa,acessibilidade não especificada; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
"bus_('node', 6919471786)",bus,Oliveira Gaio,41.1875701,-8.6042112,STCP,Andante,604;705,no,no,,no,,,,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 6919471787)",bus,Dr. Barros,41.1861693,-8.6035113,STCP,Andante,,yes,yes,,no,,yes,,,,,,,,,,,,,,73,Boa,acessibilidade não especificada; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
"bus_('node', 6936332718)",bus,Assoc. Emp. Portugal,41.1956355,-8.6902568,STCP,Andante,601,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 6936332731)",bus,Almirante Reis,41.1940518,-8.6049007,STCP,Andante,506,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 6936332743)",bus,Silva Aroso,41.2273303,-8.6988233,STCP,Andante,508,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 6938475820)",bus,Arroteia,41.199635,-8.6219767,STCP,Andante,505,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 6938475821)",bus,Arroteia,41.1997733,-8.6220362,STCP,Andante,505,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 6938475824)",bus,Barão,41.2244483,-8.6918561,STCP,Andante,508,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 6938667569)",bus,Ribeiro,41.2048024,-8.6667244,STCP,Andante,503,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 6938667570)",bus,Ribeiro,41.2044649,-8.6664834,STCP,Andante,503,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 6938669383)",bus,Rua de Mosteiro,41.2049895,-8.6205741,STCP,Andante,505,yes,yes,,no,,,,,,,,,,,,,,,,73,Boa,acessibilidade não especificada; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
"bus_('node', 6938686285)",bus,Maínça,41.1973393,-8.6197781,STCP,Andante,505,yes,yes,,,,,,,,,,,,,,,,,,73,Boa,acessibilidade não especificada; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
"bus_('node', 6938686288)",bus,Maínça,41.1973927,-8.6199215,STCP,Andante,505,no,yes,,,,,,,,,,,,,,,,,,43,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
"bus_('node', 6938686335)",bus,Avessada,41.2092636,-8.6819162,STCP,Andante,508,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 6938686336)",bus,Avessada,41.2092255,-8.681581,STCP,Andante,508,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 6938686362)",bus,Esposade,41.2131207,-8.6499704,STCP,Andante,508,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 6938686363)",bus,Esposade,41.2132264,-8.649861,STCP,Andante,508,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 6938686372)",bus,Fernando Távora,41.2111382,-8.6832039,STCP,Andante,601,no,no,,no,,no,,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 6938686373)",bus,Fernando Távora,41.211051,-8.6834873,STCP,Andante,601,no,no,,no,,no,,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 6938686379)",bus,Br. Guardas,41.2204337,-8.6685917,STCP,Andante,508,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 6938686380)",bus,Br. Guardas,41.2203399,-8.6685414,STCP,Andante,508,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 6938686403)",bus,Cristovão Cernache,41.2077898,-8.6226814,STCP,Andante,505,yes,yes,,,,,,,,,,,,,,,,,,73,Boa,acessibilidade não especificada; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
"bus_('node', 6938686405)",bus,Cristovão Cernache,41.2076343,-8.6226923,STCP,Andante,505,yes,yes,,,,,,,,,,,,,,,,,,73,Boa,acessibilidade não especificada; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
"bus_('node', 6938686439)",bus,R. Boa Hora,41.211905,-8.6631422,STCP,Andante,503,yes,yes,,,,,,,,,,,,,,,,,,73,Boa,acessibilidade não especificada; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
"bus_('node', 6938686442)",bus,R. Boa Hora,41.2119079,-8.6629326,STCP,Andante,503,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 6938686450)",bus,Gatões,41.2109947,-8.665344,STCP,Andante,503,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 6938686451)",bus,Gatões,41.2108517,-8.6651044,STCP,Andante,503,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 6938686461)",bus,Monte São Brás,41.2187288,-8.6630903,STCP,Andante,508,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 6938686462)",bus,Monte São Brás,41.2188883,-8.6632284,STCP,Andante,508,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 6938686464)",bus,Tv. Pinguela,41.2173909,-8.6587659,STCP,Andante,508,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 6938686465)",bus,Tv. Pinguela,41.2171976,-8.6585934,STCP,Andante,508,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 6938686468)",bus,Largo da Capela,41.2066731,-8.6233417,STCP,Andante,505,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 6938686477)",bus,Tv. de Linhares,41.2140326,-8.6527649,STCP,Andante,508,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 6938686479)",bus,Tv. de Linhares,41.2139155,-8.6527759,STCP,Andante,508,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 6938686481)",bus,Queirãos,41.2031425,-8.6229448,STCP,Andante,505,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 6938686510)",bus,Queirãos,41.2032769,-8.6231007,STCP,Andante,505,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 6938692686)",bus,Esposade (Metro),41.2154475,-8.6564727,STCP,Andante,508,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 6938692688)",bus,Esposade (Metro),41.2158872,-8.6567863,STCP,Andante,508,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 6938692692)",bus,Rua de Mosteiro,41.2051982,-8.6201822,STCP,Andante,505,yes,yes,,,,,,,,,,,,,,,,,,73,Boa,acessibilidade não especificada; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
"bus_('node', 6938692709)",bus,Tv. Melo Pereira,41.2057322,-8.6229367,STCP,Andante,505,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 6938692710)",bus,Tv. Melo Pereira,41.2055473,-8.6227038,STCP,Andante,505,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 6938692720)",bus,R. Padre Porto Carrero,41.212443,-8.665642,STCP,Andante,503,no,,,,,,,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 6938692721)",bus,R. Padre Porto Carrero,41.2124083,-8.6653436,STCP,Andante,503,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 6959294851)",bus,Tourais,41.1983195,-8.667294,STCP,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 6959294852)",bus,Vilarinho Freires,41.1951099,-8.6338596,STCP,Andante,,yes,yes,,,,,,,,,,,,,,,,,,73,Boa,acessibilidade não especificada; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
