lat,lon,school,hospital,clinic,pharmacy,supermarket,bakery,cafe,restaurant,park,transport,school_pct,hospital_pct,clinic_pct,pharmacy_pct,supermarket_pct,bakery_pct,cafe_pct,restaurant_pct,park_pct,transport_pct,accessibility_score
41.24632012159913,-8.70288580092663,2,0,0,0,1,0,0,0,0,42,58.33866837387964,45.49455825864276,31.594110115236873,23.983674775928296,37.32394366197183,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,26.44846350832266,28.391485275288098
41.24631703576253,-8.70169232383135,2,0,0,0,0,0,0,0,0,46,58.33866837387964,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,30.49775928297055,26.482874519846355
41.24631393755559,-8.700498846922045,2,0,0,0,0,0,0,0,0,42,58.33866837387964,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,26.44846350832266,26.077944942381567
41.24631082697831,-8.699305370199458,2,0,0,0,0,0,0,0,0,46,58.33866837387964,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,30.49775928297055,26.482874519846355
41.24630770403071,-8.698111893664336,2,0,0,0,0,0,0,0,0,44,58.33866837387964,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,28.55313700384123,26.288412291933422
41.24630456871278,-8.696918417317422,2,0,0,0,0,0,0,0,0,44,58.33866837387964,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,28.55313700384123,26.288412291933422
41.24630142102453,-8.695724941159458,2,0,0,0,0,0,0,1,0,46,58.33866837387964,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,32.88252240717029,9.290973111395646,30.49775928297055,28.62516005121639
41.24629826096598,-8.694531465191188,1,0,0,0,0,0,0,1,0,48,40.292893725992315,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,32.88252240717029,9.290973111395646,32.754481434058896,27.04625480153649
41.24629508853712,-8.693337989413362,1,0,0,0,0,0,0,1,0,50,40.292893725992315,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,32.88252240717029,9.290973111395646,35.2112676056338,27.291933418693986
41.24629190373794,-8.692144513826715,1,0,0,0,0,0,0,1,0,42,40.292893725992315,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,32.88252240717029,9.290973111395646,26.44846350832266,26.41565300896287
41.24727717695831,-8.725558131029665,1,0,0,1,2,1,4,1,0,30,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,55.313700384122924,64.7887323943662,65.32490396927017,32.88252240717029,9.290973111395646,12.676056338028168,42.0446542893726
41.2472743260694,-8.7243646341518,1,0,0,1,2,1,4,1,0,36,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,55.313700384122924,64.7887323943662,65.32490396927017,32.88252240717029,9.290973111395646,18.517925736235597,42.62884122919335
41.24727146280963,-8.723171137445787,1,0,0,1,2,1,4,1,0,38,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,55.313700384122924,64.7887323943662,65.32490396927017,32.88252240717029,9.290973111395646,21.238796414852754,42.90092829705506
41.24726858717905,-8.721977640912362,1,0,0,1,2,1,4,1,0,44,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,55.313700384122924,64.7887323943662,65.32490396927017,32.88252240717029,9.290973111395646,28.55313700384123,43.63236235595391
41.24726569917763,-8.720784144552276,1,0,0,1,2,1,4,1,0,44,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,55.313700384122924,64.7887323943662,65.32490396927017,32.88252240717029,9.290973111395646,28.55313700384123,43.63236235595391
41.24726279880542,-8.71959064836627,1,0,0,1,2,1,3,1,0,42,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,55.313700384122924,64.7887323943662,57.56241997439181,32.88252240717029,9.290973111395646,26.44846350832266,42.64564660691421
41.24725988606238,-8.718397152355088,1,0,0,1,2,1,3,1,0,38,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,55.313700384122924,64.7887323943662,57.56241997439181,32.88252240717029,9.290973111395646,21.238796414852754,42.12467989756722
41.24725696094854,-8.717203656519475,1,0,0,1,2,0,3,1,0,34,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,55.313700384122924,27.26472471190781,57.56241997439181,32.88252240717029,9.290973111395646,16.23719590268886,37.872119078105
41.2472540234639,-8.716010160860174,1,0,0,1,0,0,2,1,0,32,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,14.18854033290653,27.26472471190781,44.97439180537772,32.88252240717029,9.290973111395646,14.172535211267606,32.29433418693982
41.24725107360848,-8.714816665377931,1,0,0,1,0,0,0,1,0,32,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,14.18854033290653,27.26472471190781,12.71606914212548,32.88252240717029,9.290973111395646,14.172535211267606,29.068501920614597
41.247248111382255,-8.713623170073486,0,0,0,0,0,0,0,0,0,32,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,14.172535211267606,20.48095390524968
41.24724513678525,-8.712429674947588,0,0,0,0,0,0,0,0,0,28,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,10.9955185659411,20.16325224071703
41.24724214981747,-8.711236180000977,0,0,0,0,1,0,0,0,0,32,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,37.32394366197183,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,14.172535211267606,22.79449423815621
41.2472391504789,-8.710042685234399,0,0,0,0,2,0,0,0,0,38,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,55.313700384122924,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,21.238796414852754,25.300096030729833
41.24723613876957,-8.7088491906486,2,0,0,0,2,0,0,0,0,36,58.33866837387964,45.49455825864276,31.594110115236873,23.983674775928296,55.313700384122924,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,18.517925736235597,29.397407170294496
41.24723311468949,-8.70765569624432,2,0,0,0,2,0,0,0,0,40,58.33866837387964,45.49455825864276,31.594110115236873,23.983674775928296,55.313700384122924,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,23.69558258642766,29.9151728553137
41.24723007823865,-8.706462202022305,2,0,0,0,2,0,0,0,0,40,58.33866837387964,45.49455825864276,31.594110115236873,23.983674775928296,55.313700384122924,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,23.69558258642766,29.9151728553137
41.247227029417054,-8.705268707983299,2,0,0,0,2,0,0,0,0,44,58.33866837387964,45.49455825864276,31.594110115236873,23.983674775928296,55.313700384122924,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,28.55313700384123,30.40092829705506
41.2472239682247,-8.704075214128048,2,0,0,0,1,0,0,0,0,48,58.33866837387964,45.49455825864276,31.594110115236873,23.983674775928296,37.32394366197183,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,32.754481434058896,29.02208706786172
41.247220894661616,-8.702881720457292,2,0,0,0,1,0,0,0,0,46,58.33866837387964,45.49455825864276,31.594110115236873,23.983674775928296,37.32394366197183,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,30.49775928297055,28.796414852752882
41.2472178087278,-8.701688226971777,2,0,0,0,1,0,0,0,0,44,58.33866837387964,45.49455825864276,31.594110115236873,23.983674775928296,37.32394366197183,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,28.55313700384123,28.601952624839953
41.24721471042325,-8.70049473367225,2,0,0,0,1,0,0,0,0,48,58.33866837387964,45.49455825864276,31.594110115236873,23.983674775928296,37.32394366197183,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,32.754481434058896,29.02208706786172
41.24721159974796,-8.699301240559448,2,0,0,0,0,0,0,0,0,48,58.33866837387964,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,32.754481434058896,26.70854673495519
41.24720847670198,-8.698107747634122,2,0,0,0,0,0,0,0,0,46,58.33866837387964,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,30.49775928297055,26.482874519846355
41.24720534128527,-8.696914254897012,2,0,0,0,0,0,0,1,0,48,58.33866837387964,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,32.88252240717029,9.290973111395646,32.754481434058896,28.850832266325227
41.247202193497856,-8.695720762348863,2,0,0,0,0,0,0,1,0,48,58.33866837387964,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,32.88252240717029,9.290973111395646,32.754481434058896,28.850832266325227
41.247199033339726,-8.69452726999042,2,0,0,0,0,0,0,1,0,46,58.33866837387964,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,32.88252240717029,9.290973111395646,30.49775928297055,28.62516005121639
41.24719586081092,-8.693333777822426,1,0,0,0,0,0,0,1,0,44,40.292893725992315,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,32.88252240717029,9.290973111395646,28.55313700384123,26.626120358514726
41.24719267591141,-8.692140285845626,1,0,0,0,0,0,0,1,0,42,40.292893725992315,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,32.88252240717029,9.290973111395646,26.44846350832266,26.41565300896287
41.247189478641225,-8.690946794060764,0,0,0,0,0,0,1,1,0,28,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,31.13796414852753,32.88252240717029,9.290973111395646,10.9955185659411,24.147727272727273
41.24718626900035,-8.689753302468585,0,0,0,0,0,0,1,1,0,28,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,31.13796414852753,32.88252240717029,9.290973111395646,10.9955185659411,24.147727272727273
41.2481779516523,-8.725554361805438,1,0,0,1,2,0,4,1,0,42,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,55.313700384122924,27.26472471190781,65.32490396927017,32.88252240717029,9.290973111395646,26.44846350832266,39.66949423815622
41.24817510067354,-8.72436084853642,1,0,0,1,3,0,5,1,0,42,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,70.04641485275287,27.26472471190781,71.29481434058899,32.88252240717029,9.290973111395646,26.44846350832266,41.73975672215109
41.24817223732359,-8.72316733543926,1,0,0,1,3,0,5,1,0,42,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,70.04641485275287,27.26472471190781,71.29481434058899,32.88252240717029,9.290973111395646,26.44846350832266,41.73975672215109
41.24816936160241,-8.721973822514702,1,0,0,1,3,0,4,1,0,42,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,70.04641485275287,27.26472471190781,65.32490396927017,32.88252240717029,9.290973111395646,26.44846350832266,41.142765685019214
41.24816647351,-8.720780309763489,1,0,0,1,3,0,4,1,0,42,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,70.04641485275287,27.26472471190781,65.32490396927017,32.88252240717029,9.290973111395646,26.44846350832266,41.142765685019214
41.248163573046405,-8.719586797186365,1,0,0,1,3,0,4,1,0,42,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,70.04641485275287,27.26472471190781,65.32490396927017,32.88252240717029,9.290973111395646,26.44846350832266,41.142765685019214
41.24816066021161,-8.718393284784074,1,0,0,1,3,0,4,1,0,42,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,70.04641485275287,27.26472471190781,65.32490396927017,32.88252240717029,9.290973111395646,26.44846350832266,41.142765685019214
41.248157735005606,-8.717199772557361,1,0,0,1,0,0,3,1,0,38,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,14.18854033290653,27.26472471190781,57.56241997439181,32.88252240717029,9.290973111395646,21.238796414852754,34.25976312419975
41.24815479742842,-8.71600626050697,1,0,0,1,0,0,2,1,0,36,40.292893725992315,45.49455825864276,31.594110115236873,62.788092189500645,14.18854033290653,27.26472471190781,44.97439180537772,32.88252240717029,9.290973111395646,18.517925736235597,32.72887323943662
41.24815184748005,-8.714812748633646,1,0,0,0,0,0,1,1,0,28,40.292893725992315,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,31.13796414852753,32.88252240717029,9.290973111395646,10.9955185659411,26.712548015364916
41.2481488851605,-8.71361923693813,0,0,0,0,0,0,0,0,0,32,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,14.172535211267606,20.48095390524968
41.24814591046978,-8.712425725421168,0,0,0,0,2,0,0,0,0,42,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,55.313700384122924,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,26.44846350832266,25.821062740076826
41.2481429234079,-8.711232214083505,0,0,0,0,2,0,0,0,0,44,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,55.313700384122924,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,28.55313700384123,26.03153008962868
41.24813992397484,-8.710038702925884,2,0,0,0,2,0,0,0,0,48,58.33866837387964,45.49455825864276,31.594110115236873,23.983674775928296,55.313700384122924,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,32.754481434058896,30.821062740076826
41.24813691217062,-8.708845191949049,2,0,0,0,2,0,0,0,0,40,58.33866837387964,45.49455825864276,31.594110115236873,23.983674775928296,55.313700384122924,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,23.69558258642766,29.9151728553137
41.24813388799527,-8.707651681153745,2,0,0,0,2,0,0,0,0,40,58.33866837387964,45.49455825864276,31.594110115236873,23.983674775928296,55.313700384122924,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,23.69558258642766,29.9151728553137
41.24813085144875,-8.706458170540714,2,0,0,0,2,0,0,0,0,44,58.33866837387964,45.49455825864276,31.594110115236873,23.983674775928296,55.313700384122924,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,28.55313700384123,30.40092829705506
41.24812780253109,-8.705264660110702,2,0,0,0,2,0,0,0,0,48,58.33866837387964,45.49455825864276,31.594110115236873,23.983674775928296,55.313700384122924,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,32.754481434058896,30.821062740076826
41.24812474124232,-8.704071149864454,2,0,0,0,2,0,0,0,0,44,58.33866837387964,45.49455825864276,31.594110115236873,23.983674775928296,55.313700384122924,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,28.55313700384123,30.40092829705506
41.24812166758239,-8.702877639802711,2,0,0,0,2,0,0,0,0,52,58.33866837387964,45.49455825864276,31.594110115236873,23.983674775928296,55.313700384122924,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,37.42797695262484,31.28841229193342
41.24811858155134,-8.70168412992622,2,0,0,0,1,0,0,0,0,52,58.33866837387964,45.49455825864276,31.594110115236873,23.983674775928296,37.32394366197183,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,37.42797695262484,29.48943661971831
41.24811548314918,-8.700490620235723,2,0,0,0,1,0,0,0,0,52,58.33866837387964,45.49455825864276,31.594110115236873,23.983674775928296,37.32394366197183,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,37.42797695262484,29.48943661971831
